geography,geography_label.value,industry,industry_label.value,ownercode,race_label.value,ethnicity,ethnicity_label.value,year,EmpS
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2018,14
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2018,169
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2018,7
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2018,467
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2018,20
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2018,324
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2018,15
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2018,102
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2018,0
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2018,78
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2018,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2018,66
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2018,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2018,8
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2018,0
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2018,252960
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2018,13143
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2018,140238
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2018,9966
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2018,89012
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2018,1555
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2019,3107
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2019,52
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2019,1731
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2019,32
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2019,1317
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2019,10
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2019,6981
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2019,448
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2019,2320
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2019,303
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2019,4115
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2019,83
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2019,349
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2019,10
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2019,256
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2019,9
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2019,79
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2019,0
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2019,237
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2019,10
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2019,166
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2019,7
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2019,51
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2019,
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2019,3136
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2019,124
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2019,2020
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2019,93
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2019,574
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2019,12
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2019,3654
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2019,173
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2019,2310
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2019,141
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2019,839
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2019,18
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2019,2307
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2019,120
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2019,1501
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2019,98
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2019,462
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2019,11
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2019,714
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2019,33
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2019,479
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2019,20
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2019,190
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2019,7
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2019,278
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2019,15
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2019,189
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2019,11
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2019,73
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2019,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2019,91
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2019,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2019,77
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2019,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2019,9
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2019,0
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2019,256435
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2019,13936
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2019,140854
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2019,10608
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2019,91214
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2019,1651
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2020,234830
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2020,13260
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2020,2813
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2020,55
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2020,1528
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2020,31
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2020,1230
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2020,16
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2020,8451
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2020,634
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2020,2964
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2020,448
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2020,4731
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2020,106
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2020,331
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2020,10
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2020,245
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2020,9
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2020,74
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2020,0
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2020,202
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2020,9
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2020,146
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2020,8
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2020,39
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2020,0
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2020,3143
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2020,120
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2020,1999
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2020,91
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2020,605
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2020,13
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2020,4126
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2020,194
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2020,2537
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2020,153
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2020,993
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2020,17
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2020,2432
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2020,143
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2020,1485
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2020,115
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2020,549
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2020,13
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2020,612
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2020,23
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2020,427
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2020,15
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2020,156
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2020,4
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2020,228
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2020,11
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2020,178
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2020,7
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2020,30
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2020,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2020,64
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2020,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2020,51
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2020,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2020,9
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2020,0
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2020,129947
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2020,10101
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2020,81771
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2020,1561
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2021,3496
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2021,74
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2021,1989
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2021,46
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2021,1431
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2021,17
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2021,916
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2021,43
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2021,555
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2021,33
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2021,313
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2021,5
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2021,345
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2021,11
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2021,252
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2021,10
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A0,All Ethnicities,2021,80
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,Black or African American Alone,A2,Hispanic or Latino,2021,
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A0,All Ethnicities,2021,197
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,All Races,A2,Hispanic or Latino,2021,10
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A0,All Ethnicities,2021,152
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,White Alone,A2,Hispanic or Latino,2021,9
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A0,All Ethnicities,2021,20
24510,"Baltimore, MD",5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",A05,Black or African American Alone,A2,Hispanic or Latino,2021,0
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A0,All Ethnicities,2021,3483
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,All Races,A2,Hispanic or Latino,2021,245
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A0,All Ethnicities,2021,2108
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,White Alone,A2,Hispanic or Latino,2021,185
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A0,All Ethnicities,2021,861
24510,"Baltimore, MD",5415,Computer Systems Design and Related Services,A05,Black or African American Alone,A2,Hispanic or Latino,2021,32
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A0,All Ethnicities,2021,2644
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,All Races,A2,Hispanic or Latino,2021,130
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A0,All Ethnicities,2021,1756
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,White Alone,A2,Hispanic or Latino,2021,103
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A0,All Ethnicities,2021,634
24510,"Baltimore, MD",5416,"Management, Scientific, and Technical Consulting Services",A05,Black or African American Alone,A2,Hispanic or Latino,2021,14
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A0,All Ethnicities,2021,2767
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,All Races,A2,Hispanic or Latino,2021,164
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A0,All Ethnicities,2021,1605
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,White Alone,A2,Hispanic or Latino,2021,130
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A0,All Ethnicities,2021,686
24510,"Baltimore, MD",5417,Scientific Research and Development Services,A05,Black or African American Alone,A2,Hispanic or Latino,2021,14
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A0,All Ethnicities,2021,760
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,All Races,A2,Hispanic or Latino,2021,52
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A0,All Ethnicities,2021,513
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,White Alone,A2,Hispanic or Latino,2021,42
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A0,All Ethnicities,2021,188
24510,"Baltimore, MD",5419,"Other Professional, Scientific, and Technical Services",A05,Black or African American Alone,A2,Hispanic or Latino,2021,4
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A0,All Ethnicities,2021,410
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,All Races,A2,Hispanic or Latino,2021,22
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A0,All Ethnicities,2021,274
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,White Alone,A2,Hispanic or Latino,2021,14
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A0,All Ethnicities,2021,96
24510,"Baltimore, MD",7111,Performing Arts Companies,A05,Black or African American Alone,A2,Hispanic or Latino,2021,3
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A0,All Ethnicities,2021,64
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,All Races,A2,Hispanic or Latino,2021,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A0,All Ethnicities,2021,52
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,White Alone,A2,Hispanic or Latino,2021,
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A0,All Ethnicities,2021,10
24510,"Baltimore, MD",7115,"Independent Artists, Writers, and Performers",A05,Black or African American Alone,A2,Hispanic or Latino,2021,0
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A0,All Ethnicities,2021,229235
24510,"Baltimore, MD",0,All NAICS Sectors,A05,All Races,A2,Hispanic or Latino,2021,13517
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A0,All Ethnicities,2021,127185
24510,"Baltimore, MD",0,All NAICS Sectors,A05,White Alone,A2,Hispanic or Latino,2021,10338
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A0,All Ethnicities,2021,79327
24510,"Baltimore, MD",0,All NAICS Sectors,A05,Black or African American Alone,A2,Hispanic or Latino,2021,1530
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",4883,Support Activities for Water Transportation,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,White Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",4931,Warehousing and Storage,A05,Black or African American Alone,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,All Races,A2,Hispanic or Latino,2022,
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A0,All Ethnicities,2022,
24510,"Baltimore, MD",5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",A05,White Alone,A2,Hispanic or Latino,2022,
